full_path,file_name,true_color,light_on,red_sum,grn_sum,img_sum,color
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-01-53.371459.jpg,img2021-07-03 19-01-53.371459,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-02-53.850448.jpg,img2021-07-03 19-02-53.850448,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-03-54.348059.jpg,img2021-07-03 19-03-54.348059,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-04-54.901777.jpg,img2021-07-03 19-04-54.901777,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-05-55.435070.jpg,img2021-07-03 19-05-55.435070,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-06-55.918160.jpg,img2021-07-03 19-06-55.918160,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-07-56.418054.jpg,img2021-07-03 19-07-56.418054,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-08-56.947965.jpg,img2021-07-03 19-08-56.947965,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-09-57.478118.jpg,img2021-07-03 19-09-57.478118,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-10-58.029554.jpg,img2021-07-03 19-10-58.029554,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-11-58.550230.jpg,img2021-07-03 19-11-58.550230,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-12-59.078029.jpg,img2021-07-03 19-12-59.078029,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-13-59.626413.jpg,img2021-07-03 19-13-59.626413,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-15-00.119310.jpg,img2021-07-03 19-15-00.119310,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-16-00.657933.jpg,img2021-07-03 19-16-00.657933,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-17-01.187943.jpg,img2021-07-03 19-17-01.187943,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-18-01.667971.jpg,img2021-07-03 19-18-01.667971,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-19-02.168011.jpg,img2021-07-03 19-19-02.168011,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-20-02.676573.jpg,img2021-07-03 19-20-02.676573,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-21-03.224791.jpg,img2021-07-03 19-21-03.224791,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-22-03.718413.jpg,img2021-07-03 19-22-03.718413,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-23-04.256198.jpg,img2021-07-03 19-23-04.256198,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-24-04.799079.jpg,img2021-07-03 19-24-04.799079,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-25-05.331227.jpg,img2021-07-03 19-25-05.331227,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-26-05.862305.jpg,img2021-07-03 19-26-05.862305,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-27-06.348465.jpg,img2021-07-03 19-27-06.348465,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-28-06.882740.jpg,img2021-07-03 19-28-06.882740,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-29-07.395574.jpg,img2021-07-03 19-29-07.395574,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-30-07.918027.jpg,img2021-07-03 19-30-07.918027,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-31-08.418029.jpg,img2021-07-03 19-31-08.418029,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-32-08.918035.jpg,img2021-07-03 19-32-08.918035,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-33-09.464317.jpg,img2021-07-03 19-33-09.464317,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-34-10.006896.jpg,img2021-07-03 19-34-10.006896,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-35-10.495633.jpg,img2021-07-03 19-35-10.495633,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-36-10.998020.jpg,img2021-07-03 19-36-10.998020,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-37-11.535614.jpg,img2021-07-03 19-37-11.535614,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-38-12.048644.jpg,img2021-07-03 19-38-12.048644,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-39-12.599770.jpg,img2021-07-03 19-39-12.599770,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-40-13.078267.jpg,img2021-07-03 19-40-13.078267,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-41-13.630805.jpg,img2021-07-03 19-41-13.630805,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-42-14.111790.jpg,img2021-07-03 19-42-14.111790,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-43-14.662219.jpg,img2021-07-03 19-43-14.662219,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-44-15.188464.jpg,img2021-07-03 19-44-15.188464,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-45-15.668023.jpg,img2021-07-03 19-45-15.668023,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-46-16.227962.jpg,img2021-07-03 19-46-16.227962,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-47-16.760495.jpg,img2021-07-03 19-47-16.760495,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-48-17.291442.jpg,img2021-07-03 19-48-17.291442,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-49-17.790372.jpg,img2021-07-03 19-49-17.790372,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-50-18.319714.jpg,img2021-07-03 19-50-18.319714,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-51-18.855326.jpg,img2021-07-03 19-51-18.855326,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-52-19.418033.jpg,img2021-07-03 19-52-19.418033,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-53-19.918039.jpg,img2021-07-03 19-53-19.918039,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-54-20.418038.jpg,img2021-07-03 19-54-20.418038,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-55-20.918044.jpg,img2021-07-03 19-55-20.918044,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-56-21.419957.jpg,img2021-07-03 19-56-21.419957,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-57-21.917963.jpg,img2021-07-03 19-57-21.917963,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-58-22.417953.jpg,img2021-07-03 19-58-22.417953,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-59-22.907942.jpg,img2021-07-03 19-59-22.907942,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-00-23.418021.jpg,img2021-07-03 20-00-23.418021,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-01-23.918029.jpg,img2021-07-03 20-01-23.918029,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-02-24.418030.jpg,img2021-07-03 20-02-24.418030,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-03-24.918031.jpg,img2021-07-03 20-03-24.918031,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-04-25.418024.jpg,img2021-07-03 20-04-25.418024,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-05-25.918026.jpg,img2021-07-03 20-05-25.918026,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-06-26.418073.jpg,img2021-07-03 20-06-26.418073,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-07-26.908029.jpg,img2021-07-03 20-07-26.908029,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-08-27.438028.jpg,img2021-07-03 20-08-27.438028,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-09-27.994215.jpg,img2021-07-03 20-09-27.994215,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-10-28.468045.jpg,img2021-07-03 20-10-28.468045,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-11-28.978060.jpg,img2021-07-03 20-11-28.978060,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-12-29.521745.jpg,img2021-07-03 20-12-29.521745,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-13-30.008040.jpg,img2021-07-03 20-13-30.008040,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-14-30.551830.jpg,img2021-07-03 20-14-30.551830,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-15-31.083140.jpg,img2021-07-03 20-15-31.083140,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-16-31.607977.jpg,img2021-07-03 20-16-31.607977,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-17-32.103019.jpg,img2021-07-03 20-17-32.103019,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-18-32.656363.jpg,img2021-07-03 20-18-32.656363,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-19-33.187311.jpg,img2021-07-03 20-19-33.187311,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-20-33.668042.jpg,img2021-07-03 20-20-33.668042,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-21-34.168052.jpg,img2021-07-03 20-21-34.168052,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-22-34.708037.jpg,img2021-07-03 20-22-34.708037,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-23-35.239047.jpg,img2021-07-03 20-23-35.239047,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-24-35.747475.jpg,img2021-07-03 20-24-35.747475,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-25-36.288036.jpg,img2021-07-03 20-25-36.288036,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-26-36.852354.jpg,img2021-07-03 20-26-36.852354,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-27-37.382825.jpg,img2021-07-03 20-27-37.382825,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-28-37.915993.jpg,img2021-07-03 20-28-37.915993,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-29-38.442063.jpg,img2021-07-03 20-29-38.442063,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-30-38.979689.jpg,img2021-07-03 20-30-38.979689,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-31-39.488029.jpg,img2021-07-03 20-31-39.488029,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-32-40.010560.jpg,img2021-07-03 20-32-40.010560,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-33-40.543094.jpg,img2021-07-03 20-33-40.543094,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-34-41.048026.jpg,img2021-07-03 20-34-41.048026,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-35-41.582867.jpg,img2021-07-03 20-35-41.582867,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-36-42.117694.jpg,img2021-07-03 20-36-42.117694,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-37-42.618018.jpg,img2021-07-03 20-37-42.618018,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-38-43.153847.jpg,img2021-07-03 20-38-43.153847,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-39-43.668187.jpg,img2021-07-03 20-39-43.668187,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-40-44.168034.jpg,img2021-07-03 20-40-44.168034,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-41-44.728450.jpg,img2021-07-03 20-41-44.728450,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-42-45.262652.jpg,img2021-07-03 20-42-45.262652,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-43-45.738024.jpg,img2021-07-03 20-43-45.738024,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-44-46.287957.jpg,img2021-07-03 20-44-46.287957,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-45-46.833100.jpg,img2021-07-03 20-45-46.833100,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-46-47.363397.jpg,img2021-07-03 20-46-47.363397,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-47-47.878056.jpg,img2021-07-03 20-47-47.878056,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-48-48.418056.jpg,img2021-07-03 20-48-48.418056,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-49-48.918054.jpg,img2021-07-03 20-49-48.918054,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-50-49.418072.jpg,img2021-07-03 20-50-49.418072,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-51-49.918062.jpg,img2021-07-03 20-51-49.918062,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-52-50.418060.jpg,img2021-07-03 20-52-50.418060,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-53-50.918047.jpg,img2021-07-03 20-53-50.918047,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-54-51.418042.jpg,img2021-07-03 20-54-51.418042,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-55-51.917958.jpg,img2021-07-03 20-55-51.917958,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-56-52.417971.jpg,img2021-07-03 20-56-52.417971,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-57-52.918045.jpg,img2021-07-03 20-57-52.918045,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-58-53.458080.jpg,img2021-07-03 20-58-53.458080,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 20-59-53.991782.jpg,img2021-07-03 20-59-53.991782,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-00-54.530854.jpg,img2021-07-03 21-00-54.530854,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-01-55.005605.jpg,img2021-07-03 21-01-55.005605,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-02-55.558007.jpg,img2021-07-03 21-02-55.558007,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-03-56.096877.jpg,img2021-07-03 21-03-56.096877,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-04-56.622444.jpg,img2021-07-03 21-04-56.622444,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-05-57.161723.jpg,img2021-07-03 21-05-57.161723,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-06-57.668029.jpg,img2021-07-03 21-06-57.668029,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-07-58.218008.jpg,img2021-07-03 21-07-58.218008,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-08-58.756964.jpg,img2021-07-03 21-08-58.756964,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-09-59.288863.jpg,img2021-07-03 21-09-59.288863,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-10-59.778062.jpg,img2021-07-03 21-10-59.778062,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-12-00.278046.jpg,img2021-07-03 21-12-00.278046,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-13-00.817930.jpg,img2021-07-03 21-13-00.817930,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-14-01.347953.jpg,img2021-07-03 21-14-01.347953,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-15-01.886493.jpg,img2021-07-03 21-15-01.886493,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-16-02.417949.jpg,img2021-07-03 21-16-02.417949,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-17-02.959304.jpg,img2021-07-03 21-17-02.959304,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-18-03.524304.jpg,img2021-07-03 21-18-03.524304,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-19-03.998026.jpg,img2021-07-03 21-19-03.998026,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-20-04.555336.jpg,img2021-07-03 21-20-04.555336,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-21-05.048040.jpg,img2021-07-03 21-21-05.048040,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-22-05.533142.jpg,img2021-07-03 21-22-05.533142,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-23-06.049477.jpg,img2021-07-03 21-23-06.049477,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-24-06.545125.jpg,img2021-07-03 21-24-06.545125,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-25-07.087405.jpg,img2021-07-03 21-25-07.087405,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-26-07.578037.jpg,img2021-07-03 21-26-07.578037,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-27-08.103005.jpg,img2021-07-03 21-27-08.103005,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-28-08.598048.jpg,img2021-07-03 21-28-08.598048,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-29-09.138030.jpg,img2021-07-03 21-29-09.138030,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-30-09.668016.jpg,img2021-07-03 21-30-09.668016,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-31-10.168022.jpg,img2021-07-03 21-31-10.168022,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-32-10.668022.jpg,img2021-07-03 21-32-10.668022,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-33-11.168040.jpg,img2021-07-03 21-33-11.168040,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-34-11.668029.jpg,img2021-07-03 21-34-11.668029,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-35-12.158043.jpg,img2021-07-03 21-35-12.158043,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-36-12.668025.jpg,img2021-07-03 21-36-12.668025,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-37-13.148032.jpg,img2021-07-03 21-37-13.148032,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-38-13.648022.jpg,img2021-07-03 21-38-13.648022,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-39-14.168035.jpg,img2021-07-03 21-39-14.168035,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-40-14.668032.jpg,img2021-07-03 21-40-14.668032,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-41-15.168027.jpg,img2021-07-03 21-41-15.168027,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-42-15.668018.jpg,img2021-07-03 21-42-15.668018,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-43-16.218260.jpg,img2021-07-03 21-43-16.218260,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-44-16.782530.jpg,img2021-07-03 21-44-16.782530,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-45-17.306663.jpg,img2021-07-03 21-45-17.306663,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-46-17.848036.jpg,img2021-07-03 21-46-17.848036,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-47-18.377090.jpg,img2021-07-03 21-47-18.377090,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-48-18.918252.jpg,img2021-07-03 21-48-18.918252,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-49-19.408027.jpg,img2021-07-03 21-49-19.408027,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-50-19.918037.jpg,img2021-07-03 21-50-19.918037,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-51-20.438004.jpg,img2021-07-03 21-51-20.438004,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-52-20.918055.jpg,img2021-07-03 21-52-20.918055,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-53-21.418023.jpg,img2021-07-03 21-53-21.418023,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-54-21.949403.jpg,img2021-07-03 21-54-21.949403,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-55-22.454181.jpg,img2021-07-03 21-55-22.454181,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-56-22.988395.jpg,img2021-07-03 21-56-22.988395,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-57-23.529072.jpg,img2021-07-03 21-57-23.529072,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-58-24.034112.jpg,img2021-07-03 21-58-24.034112,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 21-59-24.589767.jpg,img2021-07-03 21-59-24.589767,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-00-25.153918.jpg,img2021-07-03 22-00-25.153918,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-01-25.668029.jpg,img2021-07-03 22-01-25.668029,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-02-26.218898.jpg,img2021-07-03 22-02-26.218898,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-03-26.779621.jpg,img2021-07-03 22-03-26.779621,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-04-27.343566.jpg,img2021-07-03 22-04-27.343566,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-05-27.874088.jpg,img2021-07-03 22-05-27.874088,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-06-28.404463.jpg,img2021-07-03 22-06-28.404463,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-07-28.918067.jpg,img2021-07-03 22-07-28.918067,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-08-29.418236.jpg,img2021-07-03 22-08-29.418236,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-09-29.918039.jpg,img2021-07-03 22-09-29.918039,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-10-30.418048.jpg,img2021-07-03 22-10-30.418048,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-11-30.918234.jpg,img2021-07-03 22-11-30.918234,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-12-31.447942.jpg,img2021-07-03 22-12-31.447942,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-13-31.992310.jpg,img2021-07-03 22-13-31.992310,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-14-32.524300.jpg,img2021-07-03 22-14-32.524300,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-15-33.006035.jpg,img2021-07-03 22-15-33.006035,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-16-33.558043.jpg,img2021-07-03 22-16-33.558043,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-17-34.099788.jpg,img2021-07-03 22-17-34.099788,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-18-34.625883.jpg,img2021-07-03 22-18-34.625883,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-19-35.168044.jpg,img2021-07-03 22-19-35.168044,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-20-35.668062.jpg,img2021-07-03 22-20-35.668062,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-21-36.222352.jpg,img2021-07-03 22-21-36.222352,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-22-36.758004.jpg,img2021-07-03 22-22-36.758004,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-23-37.332964.jpg,img2021-07-03 22-23-37.332964,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-24-37.874663.jpg,img2021-07-03 22-24-37.874663,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-25-38.411031.jpg,img2021-07-03 22-25-38.411031,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-26-38.937998.jpg,img2021-07-03 22-26-38.937998,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 22-27-39.484852.jpg,img2021-07-03 22-27-39.484852,red,TRUE,,,,
